ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
4312,2016-09-22 14:27:06,22.579697,88.38942,22.574749,88.377285,Auto Rickshaw,,,49,30,266.98
4315,2015-12-07 21:07:56,,,25.357802,82.981527,Auto rickshaw,,,3,15,285.72
4330,2015-02-13 20:28:16,22.584899,88.398888,22.726629,88.382747,AUTO RICKSHAW,,,29,20,157.12
4335,2016-06-19 19:42:04,25.26321,82.993596,25.303691,83.019657,Auto Rickshaw,,,7,47,875.14
4338,2015-05-06 18:36:49,13.063637,80.255181,13.012146,80.238542,Auto Rickshaw,,,7,26,183.18
4339,2015-11-12 18:02:42,25.364111,82.967833,25.34113,82.968312,Auto Rickshaw,,,72,97,770
4361,2016-03-02 13:25:13,19.095635,72.86199,19.071388,72.861873,Auto Rickshaw,,,5,5,52.25
4365,2016-04-18 23:11:44,19.058983,72.882184,19.251124,72.883525,Auto rickshaw,,,82,42,876.1
4367,2015-09-10 04:26:38,28.612392,77.089219,,,auto rickshaw,,,53,30,642.87
4379,2016-09-21 10:47:38,12.938496,77.686509,12.898987,77.541256,Auto rickshaw,,,2,33,257.77
4381,2015-10-19 09:59:52,12.975753,80.225866,12.885185,80.149781,auto rickshaw,,,17,32,227.17
4390,2015-07-02 13:07:36,28.659872,77.227218,28.561592,76.994162,Auto rickshaw,,,23,36,543.6
4396,2016-03-07 01:00:13,19.077522,72.881402,19.187786,72.87718,auto rickshaw,,,5,42,1654
4399,2016-08-04 19:20:22,19.080812,72.853779,19.152199,72.848872,Auto Rickshaw,,,4,10,105.16
4400,2016-09-15 03:58:48,13.13957,77.702493,13.115963,77.649128,AUTO RICKSHAW,,,19,12,119.4
4424,2016-11-06 00:39:09,19.200952,72.849716,19.144891,72.837765,Auto rickshaw,,,14,35,600.38
4427,2016-01-09 20:24:10,25.346887,82.982482,25.315923,82.997938,auto rickshaw,,,26,32,488.11
4429,2015-07-18 23:51:17,28.726059,77.218898,28.644452,76.998297,Auto Rickshaw,,,41,31,674.92
4433,2016-04-24 14:16:58,22.579751,88.393271,22.542271,88.394726,Auto rickshaw,,,36,36,329.03
4440,2015-11-10 09:50:27,25.299153,82.990609,25.358984,82.973301,Auto rickshaw,,,30,16,210.58
4445,2015-07-13 08:01:29,22.684524,88.434257,22.606256,88.436913,AUTO RICKSHAW,,,32,44,703.3
4446,2016-07-01 09:57:13,19.160194,72.882163,19.13038,72.838111,AUTO RICKSHAW,,,11,9,98.22
4457,2016-05-08 07:53:39,13.073568,80.194171,13.207534,80.172378,Auto rickshaw,,,17,46,570.82
4461,2016-12-26 06:10:18,28.636214,77.053782,28.761157,76.985221,AUTO RICKSHAW,,,38,29,617.34
4466,2016-03-12 17:36:13,22.588655,88.404124,22.683412,88.388231,AUTO RICKSHAW,,,5,17,137.24
4467,2015-12-08 22:09:21,25.329048,83.003843,25.380827,82.986662,AUTO RICKSHAW,,,3,10,191.75
4469,2015-04-10 23:28:53,25.27735,83.018471,25.317894,82.971757,AUTO RICKSHAW,,,24,22,416.58
4473,2016-10-16 10:29:01,25.38483,83.000447,25.284616,82.97884,Auto Rickshaw,,,17,19,248.79
4477,2015-10-18 13:50:38,12.888953,80.155953,13.181077,80.133759,Auto Rickshaw,,,46,34,243.8
4479,2016-10-22 23:25:53,25.345483,83.021165,25.368387,83.008548,auto rickshaw,,,56,45,1195.24
4485,2016-11-10 06:31:26,22.519764,88.412745,22.495146,88.450422,Auto Rickshaw,,,9,34,430.32
4491,2016-11-02 06:15:28,19.141045,72.858582,19.083267,72.857452,Auto Rickshaw,,,2,15,225.67
4499,2016-06-14 01:46:54,13.084165,77.500577,13.118292,77.697797,AUTO RICKSHAW,,,41,48,655.95
4500,2016-04-22 05:14:06,19.217159,72.859673,19.151562,72.839972,AUTO RICKSHAW,,,19,47,980.39
4501,2016-07-26 04:19:39,28.742367,77.133427,28.744356,77.196773,Auto rickshaw,,,46,37,808.33
4508,2015-07-19 06:42:17,12.925302,80.237888,13.158986,80.208474,Auto rickshaw,,,73,39,393.59
4514,2016-09-27 02:24:05,19.237534,72.868666,19.019971,72.848461,Auto rickshaw,,,47,38,648.61
4536,2016-11-18 19:54:15,28.602931,77.200599,28.671273,77.09938,Auto rickshaw,,,34,33,493.25
4539,2015-09-02 04:52:43,,,,,Auto rickshaw,,,19,27,347.15
4542,2016-10-25 21:49:30,22.528007,88.449451,22.51113,88.414147,auto rickshaw,,,18,37,470.75
4544,2016-01-08 00:15:21,13.087714,77.467216,13.009735,77.559916,auto rickshaw,,,16,30,324.23
4546,2015-07-20 21:47:04,19.061762,72.843464,19.200745,72.864007,AUTO RICKSHAW,,,32,46,943.32
4554,2015-07-25 04:59:30,25.350499,83.018398,25.382297,83.013553,Auto Rickshaw,,,6,7,132.42
4566,2016-02-21 14:51:48,28.661661,77.010337,28.565375,76.982821,Auto rickshaw,,,74,41,758.14
4567,2016-08-19 12:41:44,13.020803,77.488706,13.121875,77.646,auto rickshaw,,,38,43,402.62
4581,2016-12-16 20:25:14,13.084727,80.208424,13.099805,80.19337,AUTO RICKSHAW,,,7,10,62.95
4587,2015-05-02 19:43:34,25.266772,82.983567,25.337211,82.976024,Auto Rickshaw,,,1,29,432.6
4592,2016-03-17 18:39:31,19.157766,72.837565,19.051662,72.837629,Auto Rickshaw,,,14,24,286.38
4616,2016-01-05 09:44:46,22.57581,88.424705,22.648789,88.422111,AUTO RICKSHAW,,,29,30,274.66
4617,2016-09-08 06:32:42,13.155869,80.239914,13.078522,80.187271,Auto rickshaw,,,28,35,352.82
4620,2015-03-21 23:38:16,28.575567,77.082821,28.714826,77.089677,Auto Rickshaw,,,10,30,637.08
4640,2015-11-23 20:59:07,13.02368,80.25749,13.188824,80.236171,Auto Rickshaw,,,68,44,382.63
4663,2016-01-13 05:19:00,28.656043,77.053859,28.676889,77.202892,AUTO RICKSHAW,,,11,16,305.79
4684,2016-04-05 14:04:54,12.940588,80.138478,12.97875,80.133428,Auto Rickshaw,,,5,6,39.14
4708,2016-07-13 03:23:56,25.364908,83.006193,25.260961,82.986716,Auto rickshaw,,,44,27,581.13
4711,2015-11-11 11:37:25,19.136996,72.879831,19.078598,72.859355,AUTO RICKSHAW,,,33,33,400.64
4721,2016-10-03 06:16:07,25.303327,83.006576,25.37435,82.962479,Auto Rickshaw,,,23,16,301.21
4725,2016-07-28 21:26:31,28.754704,76.961906,28.744667,77.180563,auto rickshaw,,,53,35,733.04
4727,2016-06-16 20:53:02,,,,,Auto rickshaw,,,35,21,168
4731,2016-01-19 15:46:53,22.632296,88.437732,22.65154,88.396971,Auto Rickshaw,,,10,16,127.8
4733,2015-11-26 02:02:28,22.528799,88.433144,22.683734,88.413603,auto rickshaw,,,25,29,366.1
4738,2015-10-18 00:35:04,13.183874,80.14065,13.201688,80.166932,Auto Rickshaw,,,86,44,546.06
4739,2016-09-07 18:41:25,19.21057,72.841456,19.244256,72.83779,Auto rickshaw,,,20,13,136.88
4746,2015-03-08 20:25:08,25.38537,82.963709,25.260349,82.974129,AUTO RICKSHAW,,,75,43,804.51
4785,2016-06-20 18:53:32,19.232529,72.845638,19.053927,72.872405,Auto Rickshaw,,,5,26,315.95
4797,2015-04-28 15:51:34,13.017011,80.181651,13.182042,80.141545,auto rickshaw,,,24,47,405.9
4815,2015-07-26 05:31:14,13.11809,80.181608,13.164151,80.196126,auto rickshaw,,,13,44,554.84
4826,2016-08-13 02:28:33,12.962631,77.503159,13.040345,77.502347,auto rickshaw,,,14,19,186.8
4847,2016-05-28 12:00:10,12.85313,77.635185,12.908241,77.658115,auto rickshaw,,,0,25,187.33
4854,2015-09-10 16:00:49,19.11825,72.835912,19.042852,72.876648,Auto Rickshaw,,,76,41,605.72
4861,2015-10-01 08:31:20,25.335698,83.011361,25.388833,82.98468,auto rickshaw,,,37,33,689.59
4871,2016-01-04 08:06:05,19.237568,72.871887,19.191232,72.845647,Auto Rickshaw,,,20,12,179.05
4876,2015-06-02 14:14:36,25.384324,83.006482,25.314242,82.973072,AUTO RICKSHAW,,,65,38,576.24
4883,2015-06-14 04:16:56,12.999045,77.519725,13.114888,77.619564,Auto rickshaw,,,39,22,219.05
4884,2016-09-08 00:50:00,25.352399,82.98067,25.315852,83.021933,auto rickshaw,,,7,9,167.53
4885,2015-09-19 09:55:33,13.107899,80.229547,13.152023,80.234239,auto rickshaw,,,82,45,397.9
4896,2016-03-21 22:06:22,13.169236,80.251598,13.082262,80.233586,AUTO RICKSHAW,,,30,26,264.56
4912,2015-05-07 01:51:47,25.3122,83.013844,25.372666,82.985073,Auto rickshaw,,,5,24,525.42
4934,2016-02-07 09:30:24,13.107037,80.15014,12.912454,80.236413,AUTO RICKSHAW,,,34,27,196.45
4937,2015-09-09 06:38:40,25.26495,82.981138,25.362537,82.990969,auto rickshaw,,,6,18,347.67
4945,2016-01-23 02:32:44,28.754896,77.052726,28.599728,77.040711,AUTO RICKSHAW,,,46,34,738.34
4956,2015-08-15 12:39:22,13.136201,77.566067,13.035202,77.604115,AUTO RICKSHAW,,,29,27,211.62
4959,2015-10-10 02:46:57,25.304783,83.012961,25.328936,82.974951,AUTO RICKSHAW,,,32,22,410.69
4960,2015-04-18 17:23:55,13.024949,77.471697,13.075293,77.492664,AUTO RICKSHAW,,,41,34,259.22
4972,2015-08-09 20:41:17,28.646127,77.094516,28.743753,77.160186,AUTO RICKSHAW,,,10,44,817.86
4973,2015-09-19 20:23:59,19.242943,72.882386,19.162829,72.84078,Auto Rickshaw,,,20,46,663.24
4974,2016-04-14 22:14:34,,,12.970369,80.258155,Auto rickshaw,,,4,22,201.15
4978,2016-02-26 15:27:00,28.718649,77.200807,28.711004,77.178882,Auto Rickshaw,,,8,30,460.42
4985,2016-11-15 18:09:56,28.741583,77.078905,28.73179,77.058022,AUTO RICKSHAW,,,85,48,875.42
4988,2016-05-04 16:41:27,19.192749,72.83758,19.048069,72.84925,auto rickshaw,,,56,32,376.43
5014,2015-04-11 12:48:14,25.353985,82.973654,25.274324,82.990389,Auto rickshaw,,,18,27,407.14
5027,2016-02-06 01:43:01,12.994522,77.576973,12.845318,77.557576,AUTO RICKSHAW,,,35,38,408.42
5028,2016-08-02 20:37:03,22.559781,88.40217,22.551113,88.379636,Auto Rickshaw,,,47,25,225.94
5033,2015-11-11 11:21:40,13.201273,80.188717,12.974676,80.253979,Auto Rickshaw,,,10,41,367.38
5034,2015-09-07 12:32:21,13.062177,80.241405,13.185582,80.250491,AUTO RICKSHAW,,,24,42,375.16
5039,2016-04-22 13:09:18,12.923265,77.665131,13.05621,77.516509,Auto rickshaw,,,41,41,374.67
5045,2016-11-07 02:58:45,12.914798,77.641557,13.094335,77.542355,Auto Rickshaw,,,2,32,345.68
5067,2016-12-01 05:28:50,19.216653,72.850314,19.190606,72.87451,AUTO RICKSHAW,,,4,12,183.81
5087,2015-08-23 04:29:58,28.709053,76.974999,28.707285,77.175774,Auto rickshaw,,,14,27,592.02
5093,2015-02-02 03:33:20,13.159776,80.238403,12.948513,80.199189,AUTO RICKSHAW,,,27,25,256.99
5096,2015-05-18 21:47:33,25.286398,82.984958,25.355961,83.013991,Auto rickshaw,,,86,45,1149.35
5097,2016-09-04 21:16:59,,,25.379839,83.009231,Auto Rickshaw,,,45,38,814.3
5115,2016-07-01 18:37:27,28.761978,77.048467,28.768256,77.22813,Auto rickshaw,,,62,33,498.05
5121,2015-11-22 11:57:00,12.88771,77.673717,12.863488,77.519255,auto rickshaw,,,1,28,210.43
5122,2015-06-04 02:00:48,28.579763,77.005046,28.733936,77.138568,Auto Rickshaw,,,3,31,657.36
5137,2016-09-23 20:01:10,22.705815,88.445785,22.670847,88.429352,Auto rickshaw,,,13,38,341.15
5139,2015-01-28 01:38:23,25.352036,82.970277,25.295539,82.981554,auto rickshaw,,,5,34,746.77
5151,2016-08-15 00:18:08,,,25.309779,82.976211,Auto Rickshaw,,,39,39,835.73
5155,2016-03-10 03:22:38,12.962966,77.689322,13.106142,77.62887,Auto rickshaw,,,59,39,433.71
5172,2016-07-26 23:00:34,13.024487,77.686348,13.015862,77.539669,AUTO RICKSHAW,,,81,46,606.46
5183,2016-03-04 07:34:50,,,,,AUTO RICKSHAW,,,10,37,792.87
5186,2016-10-20 02:53:37,22.587198,88.398933,22.69705,88.451415,auto rickshaw,,,7,18,209.66
5188,2015-05-22 17:36:18,12.934174,80.13795,12.993173,80.258393,Auto rickshaw,,,8,44,384.33
5192,2016-09-05 02:48:26,25.29819,82.967478,25.3277,83.004362,Auto Rickshaw,,,32,26,560.6
5197,2015-07-13 15:17:37,,,25.305255,82.978633,Auto Rickshaw,,,92,48,880
5201,2015-03-15 14:46:47,28.705529,77.03464,28.699236,77.140566,Auto Rickshaw,,,28,33,496.52
5216,2015-09-13 12:08:17,22.678993,88.37654,22.589366,88.440569,auto rickshaw,,,38,47,528.79
5228,2016-02-26 09:33:54,13.105585,80.242939,13.100558,80.16415,Auto Rickshaw,,,43,38,271.35
5233,2015-04-20 05:50:02,13.123566,77.534987,12.879597,77.714602,AUTO RICKSHAW,,,56,48,650.58
5247,2016-03-12 03:29:37,25.360701,82.973203,25.273837,83.015278,AUTO RICKSHAW,,,19,17,729
5262,2015-08-08 17:46:57,19.245602,72.85476,19.104629,72.876509,Auto rickshaw,,,44,44,660.82
5267,2016-07-25 11:28:25,22.582345,88.449936,22.710292,88.391813,Auto rickshaw,,,8,45,500.36
5271,2016-08-14 03:26:07,25.342918,83.018118,25.332897,82.9821,Auto rickshaw,,,14,8,151.05
5277,2016-10-21 18:51:53,25.369331,82.972282,25.282989,82.979165,auto rickshaw,,,7,11,143.72
5288,2015-12-04 21:12:47,13.014415,80.136386,12.87973,80.137434,Auto rickshaw,,,41,29,302.88
5290,2015-06-18 19:29:18,13.05455,77.482811,,,Auto Rickshaw,,,6,21,142.8
5299,2016-12-20 02:40:35,22.676156,88.430221,22.739183,88.445646,Auto Rickshaw,,,75,39,504.27
5302,2015-09-25 21:17:11,28.766124,76.975707,28.611618,77.0705,Auto rickshaw,,,72,45,1206.94
5330,2015-12-16 19:12:38,28.7088,77.043628,28.654613,77.026336,auto rickshaw,,,3,24,366.45
5334,2016-02-01 15:54:06,12.937765,80.19053,13.185546,80.251778,AUTO RICKSHAW,,,67,36,256.54
5336,2016-09-16 08:43:54,25.311271,83.001566,25.288148,82.997596,Auto Rickshaw,,,15,10,193.48
5340,2016-11-26 20:21:28,13.070939,80.141055,12.895453,80.206685,AUTO RICKSHAW,,,8,30,217.38
5341,2015-12-10 05:53:17,28.597116,77.000756,28.635996,77.126831,AUTO RICKSHAW,,,4,23,499.85
5349,2015-07-06 12:36:07,12.959159,77.470735,12.950269,77.685738,auto rickshaw,,,62,38,296.34
5353,2016-05-16 02:22:43,12.955014,80.223746,13.018507,80.143035,Auto Rickshaw,,,70,39,396.05
5365,2016-05-12 09:48:28,13.000296,77.54136,13.096548,77.656842,AUTO RICKSHAW,,,89,48,447.39
5379,2016-11-13 07:46:29,19.21135,72.875427,19.23111,72.87397,Auto Rickshaw,,,0,37,644.68
5396,2015-03-03 21:06:29,13.129044,80.254611,13.117585,80.183179,Auto Rickshaw,,,28,22,198.9
5402,2015-11-18 07:55:04,13.014174,77.542152,13.027617,77.654426,Auto rickshaw,,,34,33,358.65
5407,2016-07-19 11:55:27,12.855502,77.605885,13.02655,77.564389,Auto rickshaw,,,36,29,219.82
5414,2016-09-25 16:32:38,13.144627,80.161267,13.196068,80.171981,Auto rickshaw,,,51,48,418.17
5418,2016-08-16 18:38:01,13.162363,80.259146,13.157531,80.166335,AUTO RICKSHAW,,,8,19,122.22
5436,2015-06-18 08:31:36,28.579203,77.154513,28.664105,77.223919,Auto rickshaw,,,16,42,1090.55
5439,2015-04-18 16:07:18,28.645058,77.047858,28.620203,77.163676,Auto rickshaw,,,16,30,457.43
5445,2016-03-05 04:01:10,25.287767,82.996509,25.288709,82.96603,auto rickshaw,,,46,27,574.9
5450,2016-02-28 10:04:32,25.326891,83.015459,25.344083,83.015097,Auto Rickshaw,,,1,4,52.3
5453,2016-04-22 23:23:14,22.607399,88.434093,22.492387,88.381665,auto rickshaw,,,20,37,463.85
5465,2015-09-25 10:38:30,12.904378,77.539149,12.975379,77.641332,Auto Rickshaw,,,14,34,253.6
5467,2016-08-27 02:25:07,22.737411,88.377615,22.58923,88.408126,Auto Rickshaw,,,8,19,221.17
5469,2015-04-17 00:43:05,13.057168,77.667339,13.081347,77.668978,AUTO RICKSHAW,,,14,16,154.71
5481,2015-10-25 19:55:03,12.998834,77.634089,13.005783,77.591982,auto rickshaw,,,45,32,249.57
5492,2015-05-02 23:24:09,12.849913,77.592308,12.967044,77.608018,Auto rickshaw,,,17,34,373.72
5497,2016-11-03 09:40:39,13.160153,80.258541,12.964944,80.160804,Auto Rickshaw,,,82,46,411.4
5518,2016-02-12 14:56:49,25.362882,82.993998,25.378338,83.001166,Auto Rickshaw,,,29,35,528.66
5519,2016-10-25 07:10:36,12.903492,80.240066,12.916754,80.157253,Auto rickshaw,,,2,36,365.53
5525,2016-05-12 20:06:37,13.194687,80.254153,13.09997,80.188029,Auto rickshaw,,,48,29,213.22
5526,2015-01-17 21:41:04,28.691383,76.962876,28.628272,77.113593,auto rickshaw,,,57,32,678.53
5546,2015-03-22 02:26:02,22.697934,88.408209,22.468462,88.412503,AUTO RICKSHAW,,,49,38,478.41
5555,2015-12-27 20:02:08,13.118251,80.213862,13.084632,80.161784,Auto rickshaw,,,8,11,70.11
5578,2015-04-08 08:09:04,13.093719,77.676745,12.894944,77.713449,AUTO RICKSHAW,,,25,44,593.8
5581,2016-09-12 00:06:14,19.254735,72.841075,19.175306,72.845356,Auto rickshaw,,,15,17,261.04
5586,2015-01-23 22:13:53,12.96794,77.589013,12.949364,77.522133,Auto rickshaw,,,25,22,212.59
5598,2015-01-22 16:54:44,28.761152,77.174045,28.710132,77.165335,Auto Rickshaw,,,74,1,788.33
5607,2015-10-07 11:33:31,28.643095,76.982316,28.662466,77.191615,Auto Rickshaw,,,16,31,461.76
5616,2015-08-20 22:28:30,22.610848,88.434638,22.485749,88.39184,Auto Rickshaw,,,43,48,745.34
5620,2016-10-02 22:18:26,28.685491,76.996937,28.615334,77.166862,Auto rickshaw,,,21,30,636.95
5623,2016-01-06 10:51:23,25.389147,82.976483,25.375638,82.986355,AUTO RICKSHAW,,,9,12,159.61
5630,2015-02-26 18:18:58,25.287891,83.016271,25.318736,82.995695,Auto rickshaw,,,9,6,80.28
5634,2015-02-09 15:37:03,28.586103,77.024433,28.633228,77.02603,Auto rickshaw,,,75,45,845.24
5640,2015-08-08 21:06:57,13.144539,80.143174,13.058468,80.185831,AUTO RICKSHAW,,,32,4,277.72
5641,2016-12-24 16:46:11,28.65534,77.048581,28.665537,77.08842,Auto rickshaw,,,6,48,880.06
5645,2015-01-20 05:53:38,28.682164,77.068385,28.586619,77.164459,Auto Rickshaw,,,7,22,408.97
5694,2015-04-28 03:34:44,25.36068,83.001804,25.31532,83.00556,auto rickshaw,,,40,31,658.42
5702,2016-01-26 23:09:09,13.141653,80.186761,13.074827,80.155739,Auto rickshaw,,,7,47,586.28
5731,2015-04-05 04:09:12,22.689172,88.390172,22.543999,88.391398,Auto Rickshaw,,,51,48,754.54
5732,2015-08-05 00:46:29,12.998275,77.461987,13.114332,77.718312,Auto rickshaw,,,20,32,344.57
5742,2016-02-02 09:21:01,28.670909,77.024941,28.638032,77.137946,Auto rickshaw,,,47,31,459.39
5767,2015-06-01 10:44:46,19.102296,72.867302,19.072078,72.865779,Auto Rickshaw,,,14,28,337.71
5771,2015-07-02 16:06:01,22.62084,88.451572,22.614361,88.423283,Auto rickshaw,,,0,5,39.8
5792,2016-05-23 04:50:05,13.028121,80.252643,12.974218,80.160229,Auto Rickshaw,,,51,41,521.22
5793,2016-12-16 06:18:31,28.650489,77.169445,28.739534,77.033712,AUTO RICKSHAW,,,55,34,740.08
5796,2015-11-07 03:01:44,,,22.708455,88.447203,AUTO RICKSHAW,,,23,16,182.86
5823,2015-02-04 00:14:13,19.065129,72.878325,19.251753,72.836184,AUTO RICKSHAW,,,58,36,618.83
5829,2015-01-01 02:23:50,25.303092,82.965691,25.310792,83.008838,AUTO RICKSHAW,,,62,37,778.41
5881,2015-11-12 09:58:10,13.132677,80.158481,12.999725,80.203434,AUTO RICKSHAW,,,66,36,262.19
5884,2016-03-18 12:19:06,13.044351,77.473325,12.853757,77.617221,Auto Rickshaw,,,49,30,224.46
5885,2015-07-23 19:01:55,19.128238,72.852364,19.119163,72.853251,Auto Rickshaw,,,10,9,95.6
5887,2016-01-15 21:57:17,28.673464,77.050108,28.744813,77.007166,AUTO RICKSHAW,,,35,36,774.89
5896,2016-08-03 11:24:16,13.118233,77.699042,13.104398,77.619867,AUTO RICKSHAW,,,27,30,225.53
5909,2015-02-17 13:10:55,22.682309,88.37953,22.589476,88.385532,Auto Rickshaw,,,42,30,263.65
5913,2015-09-04 08:17:05,12.979008,80.197455,12.970076,80.240772,AUTO RICKSHAW,,,20,33,341.68
5915,2016-04-05 17:49:01,28.74123,76.961643,28.71412,77.060549,AUTO RICKSHAW,,,40,25,377.81
5918,2016-12-28 07:21:44,22.57634,88.396168,22.650989,88.397843,Auto rickshaw,,,34,38,486.06
5922,2015-05-24 02:10:24,13.138484,77.492495,12.976683,77.47771,Auto Rickshaw,,,52,37,400.78
5926,2015-01-19 19:51:13,25.347926,82.971391,25.36817,82.988823,auto rickshaw,,,74,39,572.11
5929,2015-08-27 17:01:29,25.366478,82.990448,25.364439,83.007039,AUTO RICKSHAW,,,12,17,228.09
5934,2015-02-21 22:58:07,13.17932,80.228391,12.90129,80.147987,Auto Rickshaw,,,8,43,532.68
5936,2015-11-17 16:26:59,28.569209,76.963002,28.763506,77.210985,Auto rickshaw,,,76,47,860.45
5938,2015-10-02 13:58:53,13.051071,80.179967,13.139328,80.178862,auto rickshaw,,,32,36,263.99
5946,2016-12-05 14:44:50,13.073805,77.552482,12.987227,77.516674,Auto rickshaw,,,14,45,416.79
5950,2015-06-10 01:48:13,19.244018,72.853049,19.035082,72.850698,auto rickshaw,,,72,39,665.3
5953,2016-10-21 13:29:22,28.706337,77.233204,28.60018,77.127831,auto rickshaw,,,46,64,570
5959,2016-02-19 19:20:35,12.886229,80.143635,13.027277,80.252474,AUTO RICKSHAW,,,59,32,233.46
5990,2016-08-23 00:37:52,19.085739,72.855173,19.026122,72.882397,Auto Rickshaw,,,37,27,466.77
5999,2015-03-03 17:28:48,22.538381,88.449879,22.482056,88.442892,AUTO RICKSHAW,,,20,14,113.07
6000,2016-08-25 08:22:16,13.024188,80.256685,13.030007,80.219321,Auto rickshaw,,,9,22,205.18
6006,2016-11-26 12:49:37,25.278655,83.017931,25.265294,83.001963,AUTO RICKSHAW,,,7,94,540
6008,2016-10-04 13:05:57,22.559952,88.377201,22.71798,88.388411,AUTO RICKSHAW,,,23,29,266.12
6013,2015-04-23 20:31:46,25.367772,82.9925,25.263428,82.964272,auto rickshaw,,,22,22,288.24
6027,2016-11-11 21:52:40,22.459318,88.413911,22.704034,88.37752,Auto Rickshaw,,,27,29,1173
6030,2015-03-09 02:42:14,28.557324,77.185628,28.591407,77.20023,Auto Rickshaw,,,31,20,378.81
6046,2016-07-04 05:56:14,19.246533,72.871753,19.137441,72.880112,auto rickshaw,,,45,37,644.17
6059,2016-06-02 02:22:06,28.711802,77.028132,28.684718,77.05887,Auto Rickshaw,,,54,32,699.67
6061,2015-05-02 22:30:21,25.304589,83.003219,25.317133,82.982809,Auto rickshaw,,,50,81,664.3
6089,2016-12-18 18:20:27,25.371031,82.985512,25.361817,83.014907,auto rickshaw,,,36,23,352.84
6108,2016-02-20 17:54:18,22.490912,88.451015,22.526562,88.386451,Auto rickshaw,,,20,19,154.72
6112,2016-01-15 17:24:23,19.189016,72.861332,19.242069,72.876197,AUTO RICKSHAW,,,30,46,668.35
6118,2015-01-24 00:48:11,25.271715,83.017041,25.342564,82.982525,AUTO RICKSHAW,,,33,20,379.73
6122,2015-09-06 15:04:35,12.90257,77.594608,13.082927,77.672316,Auto rickshaw,,,10,38,296.82
6138,2015-10-03 02:49:13,28.70643,77.124121,28.561608,77.222015,Auto rickshaw,,,8,31,656.71
6144,2015-04-19 10:06:37,12.920298,80.190005,13.095539,80.195229,auto rickshaw,,,53,34,240.95
6154,2016-03-08 06:41:59,25.344231,82.989158,25.346546,82.978119,Auto Rickshaw,,,1,38,820.62
6162,2016-01-12 15:56:18,13.205562,80.179236,13.171116,80.191737,AUTO RICKSHAW,,,0,47,420.75
6166,2016-08-28 16:04:51,13.159011,80.213681,13.082341,80.258182,auto rickshaw,,,18,23,168.64
6174,2015-07-23 13:42:08,22.564002,88.441843,22.616546,88.434026,AUTO RICKSHAW,,,33,24,214.82
6186,2015-07-17 09:48:08,13.186041,80.166407,13.034202,80.144474,Auto Rickshaw,,,6,38,267.89
6190,2016-11-26 01:27:12,12.989367,77.688934,12.860132,77.501828,auto rickshaw,,,20,45,612.35
6209,2015-01-23 15:59:56,13.181362,80.179038,12.95375,80.152336,auto rickshaw,,,88,46,408.25
6226,2016-08-11 03:21:25,19.16502,72.845607,19.072049,72.883967,Auto Rickshaw,,,23,35,609.28
6232,2015-08-15 15:34:02,22.693766,88.401974,22.698819,88.403423,auto rickshaw,,,9,5,40.73
6244,2016-02-21 22:40:40,13.082277,77.553796,13.10867,77.57662,auto rickshaw,,,23,29,309.18
6271,2016-10-01 08:13:30,12.9515,77.634949,13.098371,77.570605,Auto Rickshaw,,,22,19,180.26
6274,2016-03-18 10:50:15,22.675582,88.395232,22.523379,88.411672,auto rickshaw,,,25,19,152.86
6279,2015-02-17 07:16:51,,,22.539167,88.381717,AUTO RICKSHAW,,,32,22,251.43
6293,2016-07-13 09:54:50,13.202494,80.139977,13.021301,80.138904,Auto Rickshaw,,,38,45,393
6295,2016-11-03 15:34:40,12.853096,77.654175,12.990478,77.623203,Auto Rickshaw,,,2,43,411.35
6303,2015-09-28 06:11:16,13.157045,80.152844,13.06367,80.175732,Auto rickshaw,,,14,32,336.95
6304,2016-03-12 05:12:07,12.981341,77.474223,12.876772,77.469954,Auto rickshaw,,,69,37,397.7
6305,2016-01-14 23:54:33,25.374543,82.999185,25.373422,83.014287,auto rickshaw,,,33,17,327.06
6311,2016-02-07 09:35:16,28.715683,77.075359,28.725886,77.034832,Auto rickshaw,,,22,40,725.8
6321,2015-07-14 11:24:06,28.571472,77.166016,28.5637,76.99586,AUTO RICKSHAW,,,44,47,853.32
6346,2015-08-26 22:38:41,12.904329,80.159269,13.033852,80.251394,Auto rickshaw,,,8,47,585.51
6348,2016-04-19 02:39:11,28.587992,77.172509,28.700381,77.181354,auto rickshaw,,,53,36,788.99
6351,2016-04-04 01:22:55,12.932516,77.588316,12.959223,77.642506,Auto Rickshaw,,,49,40,540.47
6353,2016-11-28 11:06:59,25.312788,82.981419,25.385332,83.000289,Auto rickshaw,,,8,11,145.24
6361,2016-09-13 23:44:10,22.522,88.451649,22.464317,88.440377,Auto rickshaw,,,7,9,102.13
6365,2016-01-01 22:47:58,25.357729,82.980212,25.315166,82.973793,Auto Rickshaw,,,31,27,584.09
6369,2015-03-08 09:38:17,25.282045,82.978553,25.273271,82.982357,Auto Rickshaw,,,34,30,444.64
6374,2015-07-09 00:03:51,28.625824,77.063802,28.625952,77.198427,Auto Rickshaw,,,29,19,361.98
6377,2015-06-11 08:24:31,12.976208,77.615615,13.122653,77.496178,auto rickshaw,,,7,39,430.33
